 ============================================================================
      i NZ NE iSLP iLV iCONF                 E(RYD)      TE(RYD)   gi     EQN
 ============================================================================
    185  6  4  130   3 2p 6f            3.40332E-01  3.85204E+00  7.0  5.9725
    186  6  4  130   4 2p 7f            4.07510E-01  3.91922E+00  7.0  6.9724
    187  6  4  130   5 2p 8f            4.51039E-01  3.96275E+00  7.0  7.9724
    188  6  4  130   6 2p 9f            4.80843E-01  3.99255E+00  7.0  8.9723
    189  6  4  130   7 2p10f            5.02140E-01  4.01385E+00  7.0  9.9723
    190  6  4  131   1 2s 4f           -5.78764E-01  2.93295E+00  7.0  3.9434
    191  6  4  131   2 2p 3d:          -4.05306E-01  3.10640E+00  7.0  3.0031
    192  6  4  131   3 2s 5f:          -3.38045E-01  3.17367E+00  7.0  5.1598
    193  6  4  131   4 2s 6f           -2.46668E-01  3.26504E+00  7.0  6.0404
    194  6  4  131   5 2s 7f           -1.82856E-01  3.32885E+00  7.0  7.0156
    195  6  4  131   6 2s 8f           -1.40497E-01  3.37121E+00  7.0  8.0036
    196  6  4  131   7 2s 9f           -1.11220E-01  3.40049E+00  7.0  8.9956
    197  6  4  131   8 2s10f           -9.01920E-02  3.42152E+00  7.0  9.9894
    198  6  4  140   1 2s 5g           -3.61290E-01  3.15042E+00  9.0  4.9911
    199  6  4  140   2 2s 6g           -2.50990E-01  3.26072E+00  9.0  5.9882
    200  6  4  140   3 2s 7g           -1.84424E-01  3.32729E+00  9.0  6.9857
    201  6  4  140   4 2s 8g           -1.41209E-01  3.37050E+00  9.0  7.9834
    202  6  4  140   5 2s 9g           -1.11575E-01  3.40014E+00  9.0  8.9813
    203  6  4  140   6 2s10g           -9.03761E-02  3.42133E+00  9.0  9.9792
    204  6  4  300   1 2s 3s           -1.34713E+00  2.16458E+00  3.0  2.5847
    205  6  4  300   2 2s 4s           -6.98813E-01  2.81290E+00  3.0  3.5887
    206  6  4  300   3 2p 3p           -5.29999E-01  2.98171E+00  3.0  2.8314
    207  6  4  300   4 2s 5s           -4.21283E-01  3.09043E+00  3.0  4.6220
    208  6  4  300   5 2s 6s           -2.85686E-01  3.22602E+00  3.0  5.6128
    209  6  4  300   6 2s 7s           -2.05974E-01  3.30574E+00  3.0  6.6102
    210  6  4  300   7 2s 8s           -1.55485E-01  3.35623E+00  3.0  7.6081
    211  6  4  300   8 2s 9s           -1.21522E-01  3.39019E+00  3.0  8.6059
    212  6  4  300   9 2s10s           -9.75890E-02  3.41412E+00  3.0  9.6033
    213  6  4  310   1 2p2             -2.24538E+00  1.26633E+00  9.0  1.7808
    214  6  4  310   2 2p 3p           -5.04794E-01  3.00692E+00  9.0  2.8637
    215  6  4  310   3 2p 4p           -1.01557E-02  3.50155E+00  9.0  3.8640
    216  6  4  310   4 2p 5p            2.12426E-01  3.72414E+00  9.0  4.8653
    217  6  4  310   5 2p 6p            3.30982E-01  3.84269E+00  9.0  5.8648
    218  6  4  310   6 2p 7p            4.01643E-01  3.91335E+00  9.0  6.8645
    219  6  4  310   7 2p 8p            4.47119E-01  3.95883E+00  9.0  7.8642
    220  6  4  310   8 2p 9p            4.78097E-01  3.98981E+00  9.0  8.8641
    221  6  4  310   9 2p10p            5.00143E-01  4.01185E+00  9.0  9.8640
    222  6  4  311   1 2s 2p           -3.03283E+00  4.78880E-01  9.0  1.7227
    223  6  4  311   2 2s 3p           -1.15013E+00  2.36158E+00  9.0  2.7974
    224  6  4  311   3 2p 3s           -7.04145E-01  2.80756E+00  9.0  2.6344
    225  6  4  311   4 2s 4p           -6.22372E-01  2.88934E+00  9.0  3.8027
    226  6  4  311   5 2p 3d           -4.13555E-01  3.09816E+00  9.0  2.9907
    227  6  4  311   6 2s 5p           -3.80380E-01  3.13133E+00  9.0  4.8642
    228  6  4  311   7 2s 6p           -2.65544E-01  3.24617E+00  9.0  5.8217
    229  6  4  311   8 2s 7p           -1.93593E-01  3.31812E+00  9.0  6.8183
    230  6  4  311   9 2s 8p           -1.47304E-01  3.36441E+00  9.0  7.8165
    231  6  4  311  10 2s 9p           -1.15830E-01  3.39588E+00  9.0  8.8148
    232  6  4  311  11 2s10p           -9.35104E-02  3.41820E+00  9.0  9.8105
    233  6  4  320   1 2s 3d           -1.05824E+00  2.45347E+00 15.0  2.9163
    234  6  4  320   2 2s 4d           -5.88515E-01  2.92319E+00 15.0  3.9106
    235  6  4  320   3 2p 3p           -5.69686E-01  2.94202E+00 15.0  2.7826
    236  6  4  320   4 2s 5d           -3.70982E-01  3.14073E+00 15.0  4.9254
    237  6  4  320   5 2s 6d           -2.56299E-01  3.25541E+00 15.0  5.9258
    238  6  4  320   6 2s 7d           -1.87618E-01  3.32409E+00 15.0  6.9260
    239  6  4  320   7 2s 8d           -1.43258E-01  3.36845E+00 15.0  7.9261
    240  6  4  320   8 2s 9d           -1.12956E-01  3.39875E+00 15.0  8.9262
    241  6  4  320   9 2s10d           -9.13434E-02  3.42037E+00 15.0  9.9262
    242  6  4  321   1 2p 3d           -4.36097E-01  3.07561E+00 15.0  2.9578
    243  6  4  321   2 2p 4d            1.85223E-02  3.53023E+00 15.0  3.9593
    244  6  4  321   3 2p 5d            2.26958E-01  3.73867E+00 15.0  4.9610
    245  6  4  321   4 2p 6d            3.39318E-01  3.85103E+00 15.0  5.9605
    246  6  4  321   5 2p 7d            4.06861E-01  3.91857E+00 15.0  6.9602
    247  6  4  321   6 2p 8d            4.50599E-01  3.96231E+00 15.0  7.9600
    248  6  4  321   7 2p 9d            4.80533E-01  3.99224E+00 15.0  8.9599
    249  6  4  321   8 2p10d            5.01913E-01  4.01362E+00 15.0  9.9598
    250  6  4  330   1 2p 4f            2.23975E-02  3.53411E+00 21.0  3.9727
    251  6  4  330   2 2p 5f            2.28962E-01  3.74067E+00 21.0  4.9746
    252  6  4  330   3 2p 6f            3.40486E-01  3.85220E+00 21.0  5.9743
    253  6  4  330   4 2p 7f            4.07609E-01  3.91932E+00 21.0  6.9743
    254  6  4  330   5 2p 8f            4.51106E-01  3.96282E+00 21.0  7.9742
    255  6  4  330   6 2p 9f            4.80891E-01  3.99260E+00 21.0  8.9742
    256  6  4  330   7 2p10f            5.02176E-01  4.01389E+00 21.0  9.9743
    257  6  4  331   1 2s 4f           -5.84786E-01  2.92692E+00 21.0  3.9230
    258  6  4  331   2 2p 3d           -4.77162E-01  3.03455E+00 21.0  2.9005
    259  6  4  331   3 2s 5f           -3.55534E-01  3.15618E+00 21.0  5.0313
    260  6  4  331   4 2s 6f           -2.49400E-01  3.26231E+00 21.0  6.0072
    261  6  4  331   5 2s 7f           -1.83737E-01  3.32797E+00 21.0  6.9988
    262  6  4  331   6 2s 8f           -1.40852E-01  3.37086E+00 21.0  7.9936
    263  6  4  331   7 2s 9f           -1.11374E-01  3.40034E+00 21.0  8.9894
    264  6  4  331   8 2s10f           -9.02610E-02  3.42145E+00 21.0  9.9855
    265  6  4  340   1 2s 5g           -3.61291E-01  3.15042E+00 27.0  4.9911
    266  6  4  340   2 2s 6g           -2.50991E-01  3.26072E+00 27.0  5.9881
    267  6  4  340   3 2s 7g           -1.84425E-01  3.32728E+00 27.0  6.9857
    268  6  4  340   4 2s 8g           -1.41209E-01  3.37050E+00 27.0  7.9834
    269  6  4  340   5 2s 9g           -1.11576E-01  3.40013E+00 27.0  8.9812
    270  6  4  340   6 2s10g           -9.03770E-02  3.42133E+00 27.0  9.9791
    271  6  5  200   1 2s 2p2          -8.93962E-01  8.93728E-01  2.0  2.1153
    272  6  5  200   2 2s2 3s          -7.25253E-01  1.06244E+00  2.0  2.3485
    273  6  5  200   3 2s2 4s          -3.58541E-01  1.42915E+00  2.0  3.3401
    274  6  5  200   4 2s2 5s          -2.12125E-01  1.57557E+00  2.0  4.3424
    275  6  5  200   5 2s2 6s          -1.40143E-01  1.64755E+00  2.0  5.3425
    276  6  5  200   6 2s2 7s          -9.94760E-02  1.68821E+00  2.0  6.3412
    277  6  5  200   7 2s2 8s          -7.42722E-02  1.71342E+00  2.0  7.3387
    278  6  5  200   8 2s2 9s          -5.75835E-02  1.73011E+00  2.0  8.3345
    279  6  5  200   9 2s210s          -4.59740E-02  1.74172E+00  2.0  9.3277
